Water_Body_Type,State_Name,Year,Temperature,DO,pH,Conductivity,BOD,Nitrate_Nitrite,Fecal_Coliform,Total_Coliform,Conductivity_log,BOD_log,Nitrate_Nitrite_log,Total_Coliform_log,Fecal_Coliform_log,DO_sqrt
LAKE,ASSAM,2019,29.0,5.2,7.65,132.0,2.2,1.4500000000000002,181.0,1300.0,4.890349128221754,1.1631508098056809,0.8960880245566357,7.170888478512505,5.204006687076795,2.280350850198276
LAKE,ASSAM,2019,28.0,6.85,7.5,210.5,3.5999999999999996,1.6,366.0,1110.0,5.354224998486333,1.5260563034950492,0.9555114450274363,7.01301578963963,5.905361848054571,2.6172504656604803
LAKE,ASSAM,2019,23.0,4.75,6.9,107.0,2.6,1.0,515.0,1360.0,4.68213122712422,1.2809338454620642,0.6931471805599453,7.215975002651466,6.246106765481563,2.179449471770337
LAKE,ASSAM,2019,24.5,5.9,7.25,39.0,1.7999999999999998,0.9,151.0,361.0,3.6888794541139363,1.0296194171811581,0.6418538861723948,5.8916442118257715,5.0238805208462765,2.4289915602982237
POND,ASSAM,2019,27.0,3.65,7.55,674.5,10.1,2.05,366.0,1580.0,6.515453157400254,2.4069451083182885,1.1151415906193203,7.365812837209472,5.905361848054571,1.91049731745428
POND,ASSAM,2019,20.5,4.25,7.0,143.0,2.9,1.4,700.0,1900.0,4.969813299576001,1.3609765531356006,0.8754687373538999,7.550135342488429,6.55250788703459,2.0615528128088303
POND,ASSAM,2019,26.5,6.9,7.4,33.0,2.0,1.0,181.0,366.0,3.5263605246161616,1.0986122886681098,0.6931471805599453,5.905361848054571,5.204006687076795,2.6267851073127395
POND,ASSAM,2019,24.5,6.25,6.9,130.0,2.4000000000000004,0.75,366.0,751.0,4.875197323201151,1.2237754316221159,0.5596157879354227,6.62273632394984,5.905361848054571,2.5
POND,ASSAM,2019,25.0,6.5,7.300000000000001,66.0,2.55,1.1,366.0,751.0,4.204692619390966,1.2669476034873244,0.7419373447293773,6.62273632394984,5.905361848054571,2.5495097567963922
POND,ASSAM,2019,26.5,7.4,8.15,169.0,4.0,1.7,605.0,1360.0,5.135798437050262,1.6094379124341003,0.9932517730102833,7.215975002651466,6.406879986069314,2.7202941017470885
POND,ASSAM,2019,26.0,7.4,8.2,80.0,3.65,1.65,900.0,1760.0,4.394449154672439,1.536867219599265,0.9745596399981308,7.473637108496206,6.803505257608338,2.7202941017470885
POND,ASSAM,2019,26.0,7.4,8.0,128.5,4.9,1.35,551.0,1530.0,4.863680881139593,1.7749523509116738,0.8544153281560676,7.333676395657684,6.313548046277095,2.7202941017470885
POND,ASSAM,2019,28.5,5.75,6.9,71.0,5.2,1.5,366.0,1530.0,4.276666119016055,1.824549292051046,0.9162907318741551,7.333676395657684,5.905361848054571,2.3979157616563596
POND,ASSAM,2019,28.0,7.0,7.699999999999999,67.0,3.2,1.05,515.0,1330.0,4.219507705176107,1.4350845252893227,0.7178397931503169,7.193685818395112,6.246106765481563,2.6457513110645907
POND,ASSAM,2019,27.5,9.1,7.8999999999999995,257.0,4.05,1.8,700.0,1765.0,5.552959584921617,1.6193882432872684,1.0296194171811581,7.476472381163905,6.55250788703459,3.0166206257996713
POND,ASSAM,2019,26.0,7.5,7.699999999999999,444.0,4.55,1.75,1750.0,6700.0,6.09807428216624,1.713797927758343,1.0116009116784799,8.81001204797317,7.467942332285852,2.7386127875258306
POND,ASSAM,2019,27.0,8.600000000000001,8.3,159.0,7.8,2.0,1150.0,1855.0,5.075173815233827,2.174751721484161,1.0986122886681098,7.526178913346146,7.048386408721883,2.932575659723036
POND,ASSAM,2019,25.5,8.15,7.05,107.0,1.8,1.75,510.0,1330.0,4.68213122712422,1.0296194171811581,1.0116009116784799,7.193685818395112,6.236369590203704,2.8548204847240397
POND,ASSAM,2019,28.5,8.0,8.0,53.5,3.0,1.2000000000000002,751.0,2510.0,3.9982007016691985,1.3862943611198906,0.7884573603642703,7.828436359157585,6.62273632394984,2.8284271247461903
POND,ASSAM,2019,30.5,5.15,7.65,63.0,2.7,1.4,351.0,930.0,4.1588830833596715,1.308332819650179,0.8754687373538999,6.836259277277067,5.863631175598097,2.2693611435820435
POND,ASSAM,2019,29.5,4.3,7.6,53.5,1.85,1.5499999999999998,900.0,1765.0,3.9982007016691985,1.0473189942805592,0.9360933591703348,7.476472381163905,6.803505257608338,2.073644135332772
POND,ASSAM,2019,29.0,4.45,8.0,86.0,1.7999999999999998,1.35,366.0,1230.0,4.465908118654584,1.0296194171811581,0.8544153281560676,7.115582126184454,5.905361848054571,2.1095023109728985
POND,ASSAM,2019,24.5,5.25,7.0,106.0,2.7,2.25,181.0,1550.0,4.672828834461906,1.308332819650179,1.1786549963416462,7.346655163176539,5.204006687076795,2.29128784747792
POND,ASSAM,2019,25.0,7.25,6.8,31.0,2.0,0.95,366.0,456.0,3.4657359027997265,1.0986122886681098,0.6678293725756554,6.124683390894205,5.905361848054571,2.692582403567252
POND,ASSAM,2019,25.5,6.35,6.9,29.0,2.45,0.95,456.0,1401.0,3.4011973816621555,1.2383742310432684,0.6678293725756554,7.2456550675945355,6.124683390894205,2.5199206336708304
POND,ASSAM,2019,25.0,7.2,7.35,38.5,1.9,1.1,751.0,2130.0,3.676300671907076,1.0647107369924282,0.7419373447293773,7.664346632098617,6.62273632394984,2.6832815729997477
POND,ASSAM,2019,25.5,6.0,7.1,70.0,2.2,1.3,351.0,751.0,4.2626798770413155,1.1631508098056809,0.832909122935104,6.62273632394984,5.863631175598097,2.449489742783178
POND,ASSAM,2019,23.5,4.699999999999999,6.95,135.5,2.6,1.15,2.0,366.0,4.916324614625014,1.2809338454620642,0.7654678421395714,5.905361848054571,1.0986122886681098,2.16794833886788
POND,ASSAM,2019,28.5,7.6499999999999995,7.8,346.0,3.3499999999999996,1.8,1710.0,6700.0,5.849324779946859,1.4701758451005926,1.0296194171811581,8.81001204797317,7.444833273892193,2.765863337187866
POND,ASSAM,2019,26.0,6.85,7.3,37.0,2.6,1.1,751.0,2151.0,3.6375861597263857,1.2809338454620642,0.7419373447293773,7.674152921281675,6.62273632394984,2.6172504656604803
POND,ASSAM,2019,29.0,6.9,7.5,51.0,2.15,0.95,151.0,351.0,3.9512437185814275,1.1474024528375417,0.6678293725756554,5.863631175598097,5.0238805208462765,2.6267851073127395
TANK,ASSAM,2019,24.5,6.5,7.25,28.5,1.85,1.0,181.0,301.0,3.3843902633457743,1.0473189942805592,0.6931471805599453,5.71042701737487,5.204006687076795,2.5495097567963922
LAKE,BIHAR,2019,24.0,9.55,7.949999999999999,302.5,2.8,0.09,5500.0,11000.0,5.715381610499553,1.33500106673234,0.08617769624105233,9.305741456739435,8.612685172875459,3.0903074280724887
LAKE,BIHAR,2019,25.5,10.35,8.75,629.0,5.7,0.845,11090.0,27600.0,6.4457198193855785,1.9021075263969205,0.6124792774924905,10.225607282932941,9.313889247604742,3.2171415884290826
LAKE,BIHAR,2019,24.5,8.75,8.75,1029.0,9.2,1.075,18200.0,81650.0,6.937314081223682,2.322387720290225,0.7299611536826616,11.31020934572104,9.809231816610408,2.958039891549808
POND,BIHAR,2019,27.0,8.65,7.4,839.0,3.2,1.375,12050.0,18050.0,6.733401891837359,1.4350845252893227,0.8649974374866045,9.800956363888462,9.396902923027392,2.9410882339705484
POND,BIHAR,2019,26.5,8.8,8.2,619.5,3.3,1.015,8965.0,19150.0,6.430525604644662,1.4586150226995167,0.7006191953986463,9.860110212566559,9.101194924715385,2.9664793948382653
LAKE,CHHATTISGARH,2019,31.0,6.35,7.35,663.0,6.65,0.025,91.0,801.0,6.498282149476434,2.0347056478384444,0.0246926125903715,6.687108607866515,4.5217885770490405,2.5199206336708304
POND,CHHATTISGARH,2019,27.0,6.5,7.4,663.0,5.4,0.025,141.0,801.0,6.498282149476434,1.8562979903656263,0.0246926125903715,6.687108607866515,4.955827057601261,2.5495097567963922
LAKE,DELHI,2019,14.0,6.8,7.4,1014.5,16.0,2.86,11000.0,17000.0,6.92313638102044,2.833213344056216,1.3506671834767394,9.741027444837728,9.305741456739435,2.6076809620810595
LAKE,DELHI,2019,26.0,5.75,7.15,269.0,4.3999999999999995,1.745,1210.0,8700.0,5.598421958998375,1.6863989535702286,1.009781074961494,9.071193240566025,7.099201743553092,2.3979157616563596
LAKE,DELHI,2019,14.0,10.35,8.75,808.0,30.0,1.02,49000.0,130000.0,6.695798917058491,3.4339872044851463,0.7030975114131134,11.775297421715827,10.799595985047786,3.2171415884290826
LAKE,GOA,2019,29.0,7.65,7.1,106.5,4.5,0.245,56.0,1060.0,4.677490847567717,1.7047480922384253,0.21913552991667093,6.966967138613983,4.04305126783455,2.7658633371878665
LAKE,GOA,2019,28.0,4.15,7.050000000000001,1219.0,4.5,1.745,2695.0,4345.0,7.106606137727303,1.7047480922384253,1.009781074961494,8.377011160816375,7.899524472032198,2.0371548787463363
LAKE,GOA,2019,28.5,7.05,7.05,194.5,4.5,3.9,2460.0,3970.0,5.27556037942542,1.7047480922384253,1.589235205116581,8.286773231131251,7.8083230503910555,2.6551836094703507
LAKE,GOA,2019,29.0,3.45,7.05,327.0,4.5,1.27,15950.0,53000.0,5.793013608384144,1.7047480922384253,0.8197798314933114,10.87806606028079,9.677276802172448,1.857417562100671
LAKE,GOA,2019,31.5,7.35,6.8,253.5,4.5,1.745,2550.0,6725.0,5.539300835990577,1.7047480922384253,1.009781074961494,8.813735892300215,7.844240718141811,2.711088342345192
LAKE,GOA,2019,28.0,7.9,6.65,97.5,4.5,1.745,3600.0,8150.0,4.590056548178043,1.7047480922384253,1.009781074961494,9.005895898094458,8.188966863648876,2.8106938645110393
LAKE,GUJARAT,2019,27.5,7.4,8.6,2905.0,17.5,0.175,29.0,330.0,7.974532844130228,2.917770732084279,0.16126814759612226,5.802118375377063,3.4011973816621555,2.7202941017470885
LAKE,GUJARAT,2019,28.5,7.1499999999999995,7.8500000000000005,471.0,8.5,0.14,35.0,246.0,6.156978985585555,2.2512917986064953,0.13102826240640408,5.5093883366279774,3.58351893845611,2.6739483914241875
LAKE,GUJARAT,2019,14.5,7.15,7.95,257.0,0.6000000000000001,0.5549999999999999,3.0,25.5,5.552959584921617,0.47000362924573563,0.4414755456311974,3.2771447329921766,1.3862943611198906,2.6739483914241875
LAKE,GUJARAT,2019,15.15,3.75,7.85,2222.5,5.95,0.5800000000000001,118.0,351.5,7.706837809950751,1.9387416595767009,0.4574248470388755,5.8650506222523235,4.77912349311153,1.9364916731037085
LAKE,GUJARAT,2019,27.0,7.25,8.35,1383.5,2.85,0.15,68.5,140.0,7.233094342611016,1.3480731482996928,0.1397619423751587,4.948759890378168,4.241326752570746,2.692582403567252
LAKE,GUJARAT,2019,26.5,5.300000000000001,7.8999999999999995,1690.0,3.35,3.06,62.0,188.0,7.43307534889858,1.4701758451005926,1.4011829736136414,5.241747015059643,4.143134726391533,2.302172886644268
LAKE,GUJARAT,2019,25.5,6.0,7.6499999999999995,486.0,5.199999999999999,0.29000000000000004,7.0,21.0,6.18826412308259,1.8245492920510458,0.25464221837358075,3.091042453358316,2.0794415416798357,2.449489742783178
LAKE,GUJARAT,2019,23.0,9.3,7.9,1068.5,72.5,0.04,6.5,29.5,6.9749465285224606,4.297285406218791,0.039220713153281295,3.417726683613366,2.0149030205422647,3.0495901363953815
LAKE,GUJARAT,2019,27.0,5.35,8.3,1364.0,2.0500000000000003,0.56,61.0,280.5,7.21890970761906,1.1151415906193203,0.44468582126144574,5.640132447579745,4.127134385045092,2.3130067012440754
LAKE,GUJARAT,2019,29.5,7.1,8.0,949.5,0.65,0.295,21.5,71.5,6.856988161928484,0.5007752879124893,0.25851069515150105,4.283586561860629,3.1135153092103742,2.6645825188948455
LAKE,GUJARAT,2019,27.5,6.65,7.699999999999999,561.5,1.1,0.09000000000000001,8.5,59.5,6.332391134078575,0.7419373447293773,0.08617769624105234,4.102643365036796,2.2512917986064953,2.5787593916455256
LAKE,GUJARAT,2019,28.5,6.35,7.95,1568.0,1.3,0.165,265.0,1060.0,7.358193752733032,0.832909122935104,0.1527210870176639,6.966967138613983,5.583496308781699,2.5199206336708304
LAKE,GUJARAT,2019,27.0,4.95,7.85,475.5,0.65,0.56,26.5,136.5,6.166467723094256,0.5007752879124893,0.44468582126144574,4.923623917106626,3.3141860046725258,2.224859546128699
LAKE,GUJARAT,2019,14.5,3.45,6.6,255.0,0.6000000000000001,0.345,4.0,11.5,5.545177444479562,0.47000362924573563,0.2963940130538024,2.5257286443082556,1.6094379124341003,1.857417562100671
LAKE,GUJARAT,2019,27.5,6.050000000000001,8.75,3840.0,19.5,0.155,48.0,271.0,8.253488028345904,3.0204248861443626,0.14410034397375684,5.605802066295998,3.8918202981106265,2.459674775249769
LAKE,GUJARAT,2019,27.0,3.55,7.35,392.5,6.2,0.29,177.0,483.5,5.975081067857458,1.9740810260220096,0.2546422183735807,6.183117431330821,5.181783550292085,1.8841443681416772
POND,GUJARAT,2019,28.0,6.85,7.7,823.5,1.25,0.24,11.5,61.0,6.714777141999654,0.8109302162163288,0.2151113796169455,4.127134385045092,2.5257286443082556,2.6172504656604803
POND,GUJARAT,2019,29.5,6.75,7.65,1241.0,1.0,0.155,13.5,87.5,7.124478262493424,0.6931471805599453,0.14410034397375684,4.483002552013883,2.6741486494265287,2.598076211353316
TANK,GUJARAT,2019,27.0,5.75,7.949999999999999,1179.5,41.6,0.065,44.0,78.0,7.073693356525568,3.751854253275325,0.06297479916138844,4.3694478524670215,3.8066624897703196,2.3979157616563596
LAKE,HARYANA,2019,24.0,6.3500000000000005,8.25,456.5,5.4,0.105,6750.0,81050.0,6.125776884715576,1.8562979903656263,0.09984533496971613,11.302833865150633,8.81744592104187,2.5199206336708304
LAKE,HARYANA,2019,23.5,5.1,7.7,459.5,3.15,1.055,78500.0,175210.0,6.132312855695361,1.423108334242607,0.7202758479481979,12.073746240901636,11.270866642542865,2.258317958127243
LAKE,HIMACHAL PRADESH,2019,19.5,9.7,8.1,205.0,0.6000000000000001,0.195,68.5,635.0,5.327876168789581,0.47000362924573563,0.178146185383474,6.455198563340122,4.241326752570746,3.1144823004794873
LAKE,HIMACHAL PRADESH,2019,14.15,8.75,7.5,947.5,0.6000000000000001,0.645,3.0,76.5,6.854881789375069,0.47000362924573563,0.49774038421733524,4.350277936359301,1.3862943611198906,2.958039891549808
LAKE,HIMACHAL PRADESH,2019,20.5,6.4,7.75,3387.0,1.65,0.34,22.5,58.5,8.127995055771946,0.9745596399981308,0.29266961396282,4.085976312551584,3.1570004211501135,2.5298221281347035
LAKE,HIMACHAL PRADESH,2019,19.5,8.9,7.55,232.5,10.0,0.265,147.0,1260.0,5.453182077108952,2.3978952727983707,0.23507212217948356,7.13966033596492,4.997212273764115,2.9832867780352594
LAKE,HIMACHAL PRADESH,2019,14.0,5.7,7.4,152.5,3.7,1.135,7.5,141.0,5.033700567027251,1.547562508716013,0.7584666466805879,4.955827057601261,2.1400661634962708,2.3874672772626644
LAKE,KARNATAKA,2019,26.0,5.4,7.800000000000001,635.5,39.0,9.315,39815.0,272700.0,6.4559844179974615,3.6888794541139363,2.3335991465232153,12.516131235860326,10.59202412053839,2.32379000772445
LAKE,KARNATAKA,2019,26.5,3.55,7.85,628.0,6.5,6.22,675.0,3750.0,6.444131256700441,2.0149030205422647,1.9768549529047348,8.229777750081887,6.516193076042964,1.8841443681416772
LAKE,KARNATAKA,2019,26.5,3.5,8.15,1780.0,14.0,7.5,2850.0,7850.0,7.484930283289661,2.70805020110221,2.1400661634962708,8.968396191198256,7.955425088912672,1.8708286933869707
LAKE,KARNATAKA,2019,25.0,5.05,8.35,1611.0,6.7,1.8699999999999999,1470.0,5300.0,7.385230923066573,2.0412203288596382,1.0543120297715298,8.575650760987806,7.293697720601438,2.247220505424423
LAKE,KARNATAKA,2019,25.0,5.75,8.2,955.0,17.1,5.550000000000001,4650.0,14000.0,6.862757913051401,2.89591193827178,1.8794650496471608,9.546884034617925,8.444837529224097,2.3979157616563596
LAKE,KARNATAKA,2019,25.5,1.6,7.699999999999999,1074.5,20.0,5.6,4250.0,10650.0,6.980540948707785,3.044522437723423,1.8870696490323797,9.273409063443166,8.35490952835879,1.2649110640673518
LAKE,KARNATAKA,2019,25.5,5.75,7.65,1065.5,27.9,5.55,5200.0,26400.0,6.972137537911405,3.3638415951183864,1.8794650496471605,10.181157167204903,8.556606193773073,2.3979157616563596
LAKE,KARNATAKA,2019,18.1,5.4,8.35,820.0,6.0,4.989999999999999,1510.0,5200.0,6.710523109452428,1.9459101490553132,1.790091412127358,8.556606193773073,7.32052696227274,2.32379000772445
LAKE,KARNATAKA,2019,27.0,4.85,7.85,536.5,7.0,28.225,121050.0,808000.0,6.2869287600018176,2.0794415416798357,3.375024507358132,13.60231857512623,11.703967223381236,2.202271554554524
LAKE,KARNATAKA,2019,27.0,5.95,7.8500000000000005,382.0,10.5,8.735,110350.0,802700.0,5.948034989180646,2.4423470353692043,2.2757276388241627,13.595737569914332,11.611421473719037,2.4392621835300936
LAKE,KARNATAKA,2019,26.5,5.75,7.5,748.5,17.5,10.3,55240.0,460800.0,6.619406317542652,2.917770732084279,2.424802725718295,13.040721558500353,10.919460710183415,2.3979157616563596
LAKE,KARNATAKA,2019,28.5,3.05,7.2,1150.5,20.5,16.85,200350.0,8002700.0,7.04882071926074,3.068052935133617,2.8820035082256483,15.895289667661615,12.20782610731712,1.746424919657298
LAKE,KARNATAKA,2019,27.5,4.8,7.35,978.5,18.0,14.35,850230.0,8001750.0,6.887042237384596,2.9444389791664403,2.731115474033206,15.895170950694471,13.653263356251044,2.1908902300206643
LAKE,KARNATAKA,2019,27.5,3.5,7.15,1262.5,20.5,16.95,55235.0,461750.0,7.141640926828249,3.068052935133617,2.8875901149342877,13.042781063733207,10.919370193605241,1.8708286933869707
LAKE,KARNATAKA,2019,27.5,3.3,8.05,1499.5,72.5,3.68,107400.0,817500.0,7.313553664880422,4.297285406218791,1.5432981099295553,13.614007404994387,11.58432477200052,1.816590212458495
LAKE,KARNATAKA,2019,27.5,3.65,7.55,1348.0,17.0,6.69,35420.0,274600.0,7.207118856207756,2.8903717578961645,2.0399207835175526,12.523074413969974,10.47506014357522,1.91049731745428
LAKE,KARNATAKA,2019,27.5,5.1,7.15,1022.0,8.0,3.0599999999999996,11350.0,802700.0,6.930494765951626,2.1972245773362196,1.4011829736136412,13.595737569914332,9.337061124755339,2.258317958127243
LAKE,KARNATAKA,2019,29.0,4.15,7.300000000000001,1153.5,15.0,7.220000000000001,70315.0,462700.0,7.05142262879455,2.772588722239781,2.1065702090680887,13.044836336120333,11.16075464791978,2.0371548787463363
LAKE,KARNATAKA,2019,28.0,6.2,7.7,436.0,3.0,2.74,8400.0,92000.0,6.07993319509559,1.3862943611198906,1.3190856114264407,11.429554725537322,9.036106025364846,2.4899799195977463
LAKE,KARNATAKA,2019,27.5,3.6,7.35,1148.0,15.5,3.06,47230.0,271750.0,7.046647277848756,2.803360380906535,1.4011829736136414,12.51264148482949,10.762805735649291,1.8973665961010275
LAKE,KARNATAKA,2019,27.5,8.9,7.3,1158.0,19.0,3.3,10740.0,802700.0,7.055312843339752,2.995732273553991,1.4586150226995167,13.595737569914332,9.281823473598047,2.9832867780352594
LAKE,KARNATAKA,2019,28.0,3.1,7.85,1293.5,18.0,5.835,55470.0,462700.0,7.165879799191592,2.9444389791664403,1.9220564701759129,13.044836336120333,10.923615640649537,1.760681686165901
LAKE,KARNATAKA,2019,28.5,3.1999999999999997,7.35,1096.5,19.4,7.1,11230.0,81750.0,7.000790144949327,3.0155349008501706,2.0918640616783932,11.311433321100587,9.326433090963036,1.7888543819998317
LAKE,KARNATAKA,2019,27.0,5.1,6.9,1035.5,9.0,3.09,24550.0,192500.0,6.943604931875834,2.302585092994046,1.4085449700547104,12.167856627501678,10.10850786559065,2.258317958127243
LAKE,KARNATAKA,2019,27.0,5.6,6.95,645.5,9.5,2.655,8815.0,50600.0,6.471573198211912,2.3513752571634776,1.2960960932017418,10.831726617926124,9.084323531392696,2.3664319132398464
LAKE,KARNATAKA,2019,31.5,3.05,7.65,1034.5,19.5,3.505,48400.0,278000.0,6.942639680835639,3.0204248861443626,1.5051878910603012,12.535379989788607,10.78727575364831,1.746424919657298
LAKE,KARNATAKA,2019,29.5,3.85,7.05,1011.0,28.0,2.72,35230.0,177700.0,6.919683849847411,3.367295829986474,1.3137236682850553,12.087857641588924,10.469681655831673,1.9621416870348585
LAKE,KARNATAKA,2019,28.0,5.75,8.2,3565.0,33.5,8.55,17970.0,82700.0,8.179199798423086,3.5409593240373143,2.256541154492639,11.322986972837104,9.796514626532023,2.3979157616563596
LAKE,KARNATAKA,2019,28.5,5.75,8.45,824.0,72.5,1.745,200230.0,1752700.0,6.715383386334681,4.297285406218791,1.009781074961494,14.376668584609401,12.207226979030828,2.3979157616563596
LAKE,KARNATAKA,2019,29.0,4.85,8.7,782.5,11.5,1.745,350235.0,2701750.0,6.6637710617960755,2.5257286443082556,1.009781074961494,14.809410639295814,12.766362491951408,2.202271554554524
LAKE,KARNATAKA,2019,25.0,6.2,7.0,557.5,4.5,2.96,60470.0,464600.0,6.3252546185092555,1.7047480922384253,1.3762440252663892,13.048934251705282,11.009919190256369,2.4899799195977463
LAKE,KARNATAKA,2019,27.0,3.7,7.25,1331.5,16.0,3.085,7730.0,82700.0,7.194812156039999,2.833213344056216,1.4073217283119661,11.322986972837104,8.952993499320474,1.9235384061671346
LAKE,KARNATAKA,2019,28.0,4.8500000000000005,8.55,964.0,12.100000000000001,21.0,1010.0,2050.0,6.872128101338986,2.572612230207106,3.091042453358316,7.62608275807238,6.918695219020472,2.202271554554524
LAKE,KARNATAKA,2019,28.0,7.55,8.05,454.0,1.8,17.75,1040.0,2400.0,6.12029741895095,1.0296194171811581,2.9311937524164198,7.783640596221253,6.947937068614969,2.7477263328068173
LAKE,KARNATAKA,2019,24.5,7.199999999999999,7.6000000000000005,984.5,4.45,0.96,485.0,1175.0,6.893149126592775,1.6956156086751528,0.6729444732424258,7.069874128458572,6.186208623900494,2.6832815729997477
LAKE,KARNATAKA,2019,27.5,3.4,7.35,1980.0,35.5,21.68,77400.0,477500.0,7.591357046698551,3.597312260588446,3.121483478859551,13.076321533141567,11.256754979390998,1.8439088914585775
LAKE,KARNATAKA,2019,27.0,5.3,7.3,1023.0,16.5,2.19,470130.0,4602700.0,6.931471805599453,2.8622008809294686,1.1600209167967532,15.342153863053216,13.060766658254344,2.3021728866442674
LAKE,KARNATAKA,2019,27.5,3.55,6.6,1483.5,72.5,28.25,29350.0,462700.0,7.302833294203815,4.297285406218791,3.3758795736778655,13.044836336120333,10.287081896226075,1.8841443681416772
LAKE,KARNATAKA,2019,26.0,6.85,6.6,539.5,4.5,7.495,14035.0,2700270.0,6.292494637079263,1.7047480922384253,2.1394777551238953,14.808862696308159,9.549380736703105,2.6172504656604803
LAKE,KARNATAKA,2019,26.5,4.25,7.1,906.0,22.0,3.7699999999999996,7315.0,82700.0,6.810142450115136,3.1354942159291497,1.5623463049002497,11.322986972837104,8.897819009510757,2.0615528128088303
